message,label
You have unclaimed tax refund of Rs.25000. Apply at www.taxrefund-fake.in,phishing
ALERT: Account will be permanently closed in 6 hours. Prevent: www.account-close.fake,blocking_threat
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
"To reverse unauthorized transaction, provide your debit card PIN and OTP",otp_request
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
Congratulations! Rs.50000 Amazon gift voucher won. Claim with card details,lottery_scam
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
Congratulations! Rs.50000 Amazon gift voucher won. Claim with card details,lottery_scam
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
You are eligible for income tax refund of Rs.35000. Claim at www.incometax-refund.fake,tax_scam
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Update KYC by providing your card CVV and OTP. Call 1800-XXX-FAKE,otp_request
Limited time offer! Get Rs.10000 cashback. Register at www.freemoney.fake.com,phishing
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Your bank KYC is not updated as per RBI guidelines. Update now: www.rbikyc.fake,fake_kyc
Action Required! Your account has been compromised. Click to secure: fakbank.com/secure,phishing
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
Limited time offer! Get Rs.10000 cashback. Register at www.freemoney.fake.com,phishing
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
"To unblock your account, reply with your CVV number and card expiry date",otp_request
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
"Dear user, your account shows suspicious activity. Verify at www.verify-account.fake",phishing
International parcel held. Clear customs duty Rs.800 at www.intl-customs.fake,delivery_scam
Rs.3500 refund credited for cancelled order. Amazon Refund ID: RF123456,legitimate
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Congratulations! Rs.50000 Amazon gift voucher won. Claim with card details,lottery_scam
Account locked! Share OTP and PIN to unlock within 1 hour,otp_request
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
DTDC Alert: Parcel stuck. Clear Rs.250 fee at www.dtdc-fake.com for delivery,delivery_scam
ALERT: Account will be permanently closed in 6 hours. Prevent: www.account-close.fake,blocking_threat
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Final warning! Account blockage in 1 hour. Immediate verification required,blocking_threat
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
Rs.5000 withdrawn from ATM at MG Road on 18-Jan-24. Available balance: Rs.20000,legitimate
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
Update KYC by providing your card CVV and OTP. Call 1800-XXX-FAKE,otp_request
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Share your internet banking password and OTP to activate new features,otp_request
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Update KYC by providing your card CVV and OTP. Call 1800-XXX-FAKE,otp_request
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
Customer care calling: Please share OTP to help you with refund process,otp_request
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Credit card bill of Rs.8500 paid. Card XX1234. Due cleared,legitimate
"Update Aadhaar link by providing OTP, PIN and CVV via SMS",otp_request
Delivery pending! Pay Rs.200 charges to receive your Amazon package,delivery_scam
Final warning! Account blockage in 1 hour. Immediate verification required,blocking_threat
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Rent payment of Rs.15000 to landlord successful via NEFT. Ref: N12345678,legitimate
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Your account is temporarily blocked. Complete KYC at www.unblock-kyc.fake,fake_kyc
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
Your account activity is suspicious. Will be frozen tomorrow. Verify: www.freeze-stop.fake,blocking_threat
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Credit card bill of Rs.8500 paid. Card XX1234. Due cleared,legitimate
Rs.300 paid to Uber via UPI. Trip ID: AB1234CD5678. Payment successful,legitimate
"Dear customer, unusual activity detected. Verify your account: tiny.url/scam123",phishing
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Cashback of Rs.50 credited to your Paytm wallet. Total balance: Rs.550,legitimate
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
"Dear customer, non-compliance detected. Account blocked. Unblock: www.unblock-now.fake",blocking_threat
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
Your account XX9012 has been credited with Rs.5000 on 22-Jan-24. IMPS from JANE SMITH,legitimate
Income tax department: Refund Rs.22000 ready. Verify at www.it-dept.fake.gov.in,tax_scam
Rent payment of Rs.15000 to landlord successful via NEFT. Ref: N12345678,legitimate
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Salary credited: Rs.45000 in account XX3456 on 01-Feb-24. From: XYZ COMPANY LTD,legitimate
"To unblock your account, reply with your CVV number and card expiry date",otp_request
Insurance premium of Rs.2400 paid successfully. Policy: LIC/12345678,legitimate
Your verification code is 987654. Please share this to verify your identity,otp_request
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Rs.3500 refund credited for cancelled order. Amazon Refund ID: RF123456,legitimate
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
You are our 1 millionth visitor! Claim Rs.1 Lakh reward at www.visitor-prize.fake,lottery_scam
Your parcel is held at customs. Pay Rs.500 clearance fee: www.customs-pay.fake,delivery_scam
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
Income tax department: Refund Rs.22000 ready. Verify at www.it-dept.fake.gov.in,tax_scam
Customer care calling: Please share OTP to help you with refund process,otp_request
Income tax department: Refund Rs.22000 ready. Verify at www.it-dept.fake.gov.in,tax_scam
Received Rs.2000 from 8765432109. UPI Ref: 403456789012. Balance: Rs.12000,legitimate
Customer care calling: Please share OTP to help you with refund process,otp_request
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
"Update Aadhaar link by providing OTP, PIN and CVV via SMS",otp_request
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
Your account activity is suspicious. Will be frozen tomorrow. Verify: www.freeze-stop.fake,blocking_threat
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
Immediate action required! Account suspension in 24 hours. Update at www.save-account.fake,blocking_threat
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
Rent payment of Rs.15000 to landlord successful via NEFT. Ref: N12345678,legitimate
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
"Dear customer, unusual activity detected. Verify your account: tiny.url/scam123",phishing
Immediate action required! Account suspension in 24 hours. Update at www.save-account.fake,blocking_threat
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
You are eligible for income tax refund of Rs.35000. Claim at www.incometax-refund.fake,tax_scam
Congratulations! You won Rs.25 Lakh in lucky draw. Claim at www.lottery-win.fake,lottery_scam
Cashback of Rs.50 credited to your Paytm wallet. Total balance: Rs.550,legitimate
You won Rs.5 Crore in KBC lottery! Contact immediately with your bank details,lottery_scam
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
Congratulations! WhatsApp lottery winner Rs.20 Lakh. Click www.whatsapp-lottery.fake,lottery_scam
Your verification code is 987654. Please share this to verify your identity,otp_request
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
Rs.3500 refund credited for cancelled order. Amazon Refund ID: RF123456,legitimate
Limited time offer! Get Rs.10000 cashback. Register at www.freemoney.fake.com,phishing
Salary credited: Rs.45000 in account XX3456 on 01-Feb-24. From: XYZ COMPANY LTD,legitimate
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
Update KYC by providing your card CVV and OTP. Call 1800-XXX-FAKE,otp_request
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Received Rs.2000 from 8765432109. UPI Ref: 403456789012. Balance: Rs.12000,legitimate
Income tax department: Refund Rs.22000 ready. Verify at www.it-dept.fake.gov.in,tax_scam
Update KYC by providing your card CVV and OTP. Call 1800-XXX-FAKE,otp_request
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
Limited time offer! Get Rs.10000 cashback. Register at www.freemoney.fake.com,phishing
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
ALERT: Account will be permanently closed in 6 hours. Prevent: www.account-close.fake,blocking_threat
Share your internet banking password and OTP to activate new features,otp_request
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Rs.5000 withdrawn from ATM at MG Road on 18-Jan-24. Available balance: Rs.20000,legitimate
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
Insurance premium of Rs.2400 paid successfully. Policy: LIC/12345678,legitimate
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
You are our 1 millionth visitor! Claim Rs.1 Lakh reward at www.visitor-prize.fake,lottery_scam
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
Final warning! Account blockage in 1 hour. Immediate verification required,blocking_threat
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Rs.2500 transferred to 9876543210 via PhonePe. UPI Ref: 401234567890,legitimate
"To reverse unauthorized transaction, provide your debit card PIN and OTP",otp_request
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
International parcel held. Clear customs duty Rs.800 at www.intl-customs.fake,delivery_scam
Share your internet banking password and OTP to activate new features,otp_request
Your bank KYC is not updated as per RBI guidelines. Update now: www.rbikyc.fake,fake_kyc
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
Salary credited: Rs.45000 in account XX3456 on 01-Feb-24. From: XYZ COMPANY LTD,legitimate
"Dear customer, non-compliance detected. Account blocked. Unblock: www.unblock-now.fake",blocking_threat
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
DTDC Alert: Parcel stuck. Clear Rs.250 fee at www.dtdc-fake.com for delivery,delivery_scam
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
Congratulations! Rs.50000 Amazon gift voucher won. Claim with card details,lottery_scam
Customer care calling: Please share OTP to help you with refund process,otp_request
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
